<END>	<START>	ArrayList	add	add:TRUE	addAll:FALSE	addAll:TRUE	clear	clone	get	indexOf	isEmpty:FALSE	isEmpty:TRUE	remove	remove:FALSE	remove:TRUE	set	size	toArray
XID:18	-12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -9.167811842775597 -7.951564800262051 -4.1431891203895055e-06 -5.323829568502163 -8.576641715701118 -8.8424164980238 -7.497587834752846 -8.386124312928159 -7.596687624842984 -8.601310039380953 -8.432003381780017 -6.987249077761129 -7.914051270493229 -8.813323985050742 -5.56050808352232 -8.89953626390709 -5.813793002683204 -7.984322730446614 -6.70479876303952
XID:19	-12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -9.153731687545053 -8.26146344406497 -9.81506638218027e-07 -8.126649312560797 -6.420600809785992 -9.121206476326426 -8.979640457848932 -8.805866505677786 -7.904805359063665 -9.136910353180495 -8.790466622159176 -8.532884250504727 -8.505767365264267 -7.2923226430320724 -7.7071450375409905 -8.661855194624316 -8.714950865205747 -8.891753237237644 -5.72523913125539
XID:20	-12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -9.14689542542457 -8.049755299197914 -6.1105663483039e-06 -7.606304263838318 -5.426849853558451 -7.844069992860815 -8.250482169411946 -8.970105475861745 -8.287963372276124 -7.6707880425365405 -8.867107457696875 -8.197642480318091 -8.335419600862142 -8.734154634876694 -8.691716592232588 -8.805418507229627 -7.93972544421112 -5.907599897310495 -5.034498536931693
XID:21	-12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -9.101185747824553 -8.233749002356056 -6.032769339169034e-05 -7.458974135061856 -7.3523827305805804 -7.950604534491123 -7.398189723775718 -7.702548243072745 -7.965371623576807 -8.784733317957794 -6.376363687889312 -8.218733499639209 -7.448920408185502 -8.622942245927945 -3.8648391283529033 -8.685861325022044 -6.322992623124661 -5.952919381636957 -6.529645438698737
XID:22	-12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -8.94410430247646 -8.269240957288098 -2.7360638546070307e-06 -7.404774690456755 -5.231491096531032 -9.260700025386738 -8.542765760386013 -8.500600196473897 -7.494302883994155 -7.98586949333017 -6.406967105162688 -8.146542298237675 -8.257127995192102 -8.774837420840145 -8.658730756413663 -7.945129585424968 -7.8003553570803605 -8.092138721826634 -7.504092352991212
XID:23	-12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -8.933702444500243 -7.502494159988375 -2.0716340875436052e-05 -4.3672200729857416 -8.150010321163256 -9.332914597050053 -8.156794514148782 -8.815992937423331 -8.054696103771212 -7.2696629266991755 -9.752707145786818 -6.742024071221739 -8.330604953461872 -8.502772740906078 -8.696988719086768 -8.33516333119701 -7.821931188053995 -8.136598509950609 -5.3738996389316736
XID:24	-12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -8.9008215043145 -7.560984504327831 -1.2898737659738277e-05 -4.593764988827843 -8.94692747526047 -8.488899957034167 -7.893560772268348 -8.110478572059783 -7.5999186656153315 -9.087983269230774 -7.099404126687807 -6.387473724501345 -8.685465996178102 -8.146603794779569 -8.698961492247593 -8.219790259287075 -7.499773490452847 -8.25233533387519 -5.441346163618151
XID:25	-12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -8.852460353199886 -7.777688990232815 -7.5567897293541035e-06 -7.4401691498096705 -5.488856665533759 -7.408551824257341 -8.169535491850283 -8.603303138832416 -7.575695623795987 -8.716426088317945 -8.634735753109174 -7.155430942481134 -8.269231689789631 -8.637408022955029 -8.23034723541337 -8.574495613818575 -7.768456223931836 -6.376817461657539 -4.8652939302444755
XID:26	-12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -8.830735224151452 -8.129488880531392 -9.337341398713475e-07 -8.167280735341203 -8.51920399109065 -8.389635822153544 -5.875371471270416 -8.503102496440427 -7.774045107791178 -8.253771355227 -7.950025800338031 -8.069430951760731 -8.971818282405055 -9.09714033157509 -7.619065590865784 -7.304107514179044 -8.173096570111788 -9.73640528010827 -6.17413734037964
XID:27	-12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -8.732587973699227 -8.293465086456012 -2.1584972141610486e-05 -8.392575539324234 -8.211317471201427 -6.528797049609535 -7.710551970787353 -6.718847684188185 -7.8308649783647 -9.101799721550094 -4.313036462165338 -8.547762163578577 -8.653955953988667 -9.22685007256322 -7.202916120753352 -8.287259038788106 -7.367198850353091 -6.491546063610734 -7.087297349274602
XID:28	-12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -8.71235872002776 -8.476706137363362 -3.257220828889104e-06 -5.153357380715437 -8.19000059127648 -9.353615028252838 -7.917924545285868 -8.917323396383434 -7.876878113050702 -8.520235955970275 -9.132215068760217 -8.0757908271352 -8.198425727393198 -7.0327379191990715 -8.450113552902115 -8.757904747705497 -8.168593511246018 -8.81657022300836 -6.584484056205771
XID:29	-12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -8.708844663535885 -8.096387599644137 -3.053100939450473e-06 -5.440030400847941 -8.702820037298471 -6.5531635121089264 -8.269213930327757 -7.967789417939196 -7.936795878836974 -9.003014408743867 -8.86408260545 -8.47753589112895 -7.984242979818934 -8.953102178159963 -8.084479233515347 -9.58831150252608 -7.160510011262974 -5.770894511173784 -5.841715627618375
XID:30	-12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -8.698819547363204 -7.391101852079895 -9.320059586253285e-06 -4.757740109613173 -8.365979856190267 -6.834936286499761 -7.831484750247924 -8.124749946407585 -7.200920795210581 -8.731594118637524 -8.835922413506296 -6.446693123086082 -8.445369042073429 -8.465428371717417 -8.44232897606427 -8.435831375284243 -7.723614376381278 -7.94890928688107 -5.51006423378666
XID:31	-12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -8.62856203632483 -7.671262505985931 -7.5567897293541035e-06 -5.598745730791414 -8.05678534299089 -8.878613875518461 -8.186061916046443 -7.7483256263451405 -7.75858726484455 -8.356572197455536 -8.681205432140159 -7.789715036940291 -8.413041678335912 -8.679425303621226 -5.539143379606816 -7.029791664415394 -7.890237077371248 -9.219369323870444 -4.9264125807715216
XID:32	-12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -8.579967885145727 -7.6554809544121305 -2.796865469395985e-06 -7.166921226288465 -8.63784808427596 -8.370048818730035 -6.103119310334064 -8.412187038255416 -7.537841049648546 -8.564863722508036 -8.775694762195076 -6.492448861749061 -8.807761904647741 -8.83375557415687 -8.242504307504337 -8.080388524007565 -8.1042127942084 -9.619062104238953 -5.315977121589434
XID:33	-12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -8.577901259411062 -7.269283115600241 -3.0227947885256872e-05 -4.173880434864397 -7.3401560014497145 -8.272977807223924 -8.045777661595032 -7.936652415040228 -6.956704069950325 -8.070448506970036 -8.380456322425387 -6.09504175571881 -8.577895442587051 -8.069632538769424 -8.125297670040142 -6.710361579050258 -7.568543950026993 -8.364342469635702 -6.005069592050741
XID:34	-12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -8.563504871138505 -7.74041472108993 -6.788553291408735e-05 -4.397538905851738 -8.487860707871569 -9.169635785480564 -7.142324606649357 -8.271830073044232 -7.994957071635189 -8.69982825769931 -7.360581050767055 -7.599286100852016 -8.255551324784602 -7.790011433811827 -7.423811520706436 -8.312949427397365 -5.810755369381702 -7.4576008138278045 -3.9414206556576583
XID:35	-12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -8.446821927170461 -8.269410664972366 -5.980646792790974e-05 -7.836671829513126 -5.704400290693869 -7.643696703877178 -6.622821596790683 -7.195689678799503 -6.766851989298875 -8.66942881328534 -3.8709116741468943 -7.686075102407458 -7.13177413163982 -6.949391129731895 -7.166230208203653 -7.701062495347613 -7.496622951314221 -7.5673251997098845 -7.8598143092427195
XID:36	-12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -8.382649741746787 -7.649148266828421 -2.9359299332134364e-05 -4.309079722079431 -8.78704493239423 -9.27804914761994 -6.461866149220665 -8.781669743480482 -7.671086359322204 -8.340961324026102 -9.158325104771485 -8.0894929878624 -7.93412834558398 -8.339419789731705 -8.261910995556825 -8.69936643550072 -5.659584640769325 -7.674792372133706 -4.8125596874877905
XID:37	-12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -8.348029702643636 -8.006402867854513 -4.560116000645631e-06 -5.086608094837539 -9.051649248427498 -8.680100729368757 -8.207743488182757 -8.347073799947308 -7.784857888790448 -9.184692375191977 -6.6939155070099154 -8.249684573501058 -9.007701124945307 -8.373320091663148 -8.789023072099189 -8.479363082934299 -7.71394940569014 -8.235278703162912 -5.731710452351231
XID:38	-12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -8.333178372198065 -7.583176944314264 -1.796713436909214e-05 -7.230453494523246 -7.849471908666828 -7.294630844194778 -5.868271332591373 -6.329242018630844 -6.79578749533216 -8.30965154479501 -7.022698963036335 -6.280103006939068 -7.076566581142097 -8.790613630738816 -4.419954682688978 -8.163869232686533 -7.143465045163241 -7.4348955196840505 -9.038936712592808
XID:39	-12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -8.273642832215637 -7.406264914128708 -4.399425384829979e-06 -7.7260829274950575 -8.79175312525491 -6.129858014628733 -5.759021012865966 -8.24386606971876 -7.399176684109079 -8.668361985117661 -8.023023520632579 -7.884853782570291 -8.329734622672659 -8.917967328874479 -8.116990893630472 -8.338502694571792 -7.931975339675237 -8.630795445529227 -5.131415920391084
XID:40	-12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -8.24955416965937 -8.102917767674306 -7.129529092553643e-05 -6.907140564630752 -4.031663849108661 -8.275348996475795 -7.633717440649509 -7.359194473712468 -7.180888600194776 -8.32843471021865 -7.892094190110918 -7.524560661890944 -6.617696939865463 -6.201969892858835 -6.709302181957523 -8.142025084378139 -8.139630306063527 -4.156835081821859 -7.624916204044956
XID:41	-12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -8.241312379483546 -7.805609692571705 -3.348539543334553e-05 -6.706805006981811 -4.7789294733225836 -8.165748551536444 -7.125042342675958 -6.922904750044609 -6.944343786138743 -8.747216146237015 -7.714065311332232 -6.607026821332559 -7.115359696100731 -8.309862571413108 -7.375304541189674 -8.26376978066771 -7.321549547379323 -4.229732787705296 -8.735229078606395
XID:42	-12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -8.238629926795296 -7.270073044464293 -4.5664122432269674e-05 -4.058288758370043 -8.408051701594886 -9.086105884702208 -7.489787338802474 -8.77970298263621 -7.339391969921869 -8.144665910166824 -9.16573937255262 -6.740982481075413 -8.12609427984117 -8.071712222670243 -7.92554137820172 -8.485374984326128 -5.473223197502085 -7.742686265728869 -4.867215726809036
XID:43	-12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -8.219082753323883 -7.474970931561794 -1.8588201615815493e-05 -7.972522406355315 -8.165982970782814 -6.440434268372474 -7.808195824736304 -7.80486831666345 -7.864920469427696 -8.681235511674881 -8.50552071130745 -8.577316384987384 -8.521111135177804 -9.455401559398146 -5.4120281999733155 -8.722691137130541 -7.53034864375347 -5.3641806089453015 -4.466176027595538
XID:44	-12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -8.205881958323788 -7.503470114443908 -4.342966533881614e-06 -7.688000291940122 -8.827351452753385 -8.207168424927142 -5.382400399949663 -8.52430259502408 -7.684820202130399 -8.815780247632224 -8.559553057943972 -8.201398137747807 -8.426196014607457 -9.02618142851228 -8.308894892098214 -8.425824107340377 -7.798856807317922 -8.735906518296133 -5.25321662551668
XID:45	-12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -8.195353264500197 -7.929805482983036 -0.0008215671141799367 -6.9135841062383445 -2.723995203694962 -8.309148833468589 -7.878970430291902 -7.003155755872704 -6.80246908468569 -7.858259174382531 -6.965820321565994 -6.901757706229038 -6.814614791774792 -7.774419239837205 -6.8928778142097045 -6.198138587276082 -7.8380283587701625 -6.7963397169721596 -7.045062837449446
XID:46	-12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -8.18110580075213 -7.64183273431783 -8.944347252161343e-05 -5.381373055492263 -6.659144214485183 -8.268092568323606 -8.337198618318455 -7.579889485307685 -7.4369798910297105 -9.23232791251343 -9.179280324541951 -6.979082348140234 -7.87583858572963 -8.24045630574628 -8.184333044532982 -9.032132055414223 -7.114290748737494 -3.6976444995163686 -6.311129119829725
XID:47	-12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -8.104802173840786 -7.735733703388649 -1.3202752932714154e-05 -6.7198573489887625 -4.578792877075573 -8.908749144578453 -8.065487787899292 -8.267472916152766 -6.307147205013645 -8.1027097549661 -7.510195279604318 -7.680824854828324 -7.9413536573569825 -8.015093463413814 -8.127351533808659 -6.6656098696079225 -5.672183427589587 -7.715615585849992 -7.085112913737449
XID:48	-12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -8.08573950423369 -8.090193574845886 -1.750242029683588e-05 -4.428501147350116 -8.267803615565784 -9.453538354804808 -7.532379524228423 -9.095367643872958 -7.710893274945664 -8.050288588006554 -9.104105920358931 -8.1927550042922 -8.359388592277702 -8.287088453985433 -8.19569979256659 -8.750367760672427 -5.857186271515284 -8.069653747798387 -5.9243551691484395
XID:49	-12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -12.0 -8.07687498814257 -7.399079298979416 -3.1052166467517968e-06 -8.280279075405117 -8.592021504373374 -5.484233326377456 -8.081656276539409 -7.764252012132237 -7.391562032301289 -8.628091234206702 -7.831896034690276 -8.022165777994767 -8.69322362560781 -9.265951357336252 -5.8565721603343235 -8.19613686546316 -8.621915885661275 -8.692817751562714 -5.641012009656583
