C0	-12.0	-0.0004345117740178761	-0.00043451177401854224	-10.400057934903202	-0.00043451177401721	-12.0	-12.0	-12.0	-12.0	-2.4003476094192138	-10.400057934903202	-12.0	-8.000144837258006	-12.0	-11.200028967451601	-8.800115869806406	-11.200028967451601	-10.400057934903202	-0.00043451177401809815	-2.950676441615709	-6.884286400290732	-6.619820028364003	-7.411244558687552	-5.562391959699076	-8.538854658582164	-7.553655524139074	-6.400755876014645	-7.40259549593872	-6.625714548978691	-7.323592982903104	-6.825859029609456	-8.221669063642569	-7.064171847704961	-7.345602447200282	-5.813112860199737	-6.690872805595079	-6.932949524008162	-5.704650765753836
C1	-12.0	-0.00043451177401854224	-0.0004345117740198745	-11.999999999999998	-12.000000000000002	-12.0	-12.0	-12.0	-12.0	-12.0	-11.835622390572247	-12.0	-12.0	-12.0	-12.0	-12.0	-12.0	-11.835622390572247	-12.0	-6.779180058361746	-5.972420207941375	-5.57889460212367	-4.025960495427341	-3.6772941210697305	-5.295104672449769	-4.8939546811779495	-4.919882399713687	-5.616932613996633	-6.025994650392849	-5.430969215146656	-5.558007671938293	-5.025271279391411	-6.021707632853385	-6.0306396923768215	-6.540845237151269	-5.468494438859358	-3.3980265344326974	-2.7174158957308814
C2	-12.0	-11.99999999999998	-11.999999999999979	-11.999999999999998	-12.000000000000002	-12.000000000000002	-12.0	-12.000000000000002	-12.0	-12.0	-12.000000000000002	-11.999999999999998	-11.999999999999998	-11.999999999999998	-12.0	-12.0	-12.0	-12.000000000000004	-11.999999999999986	-7.9262561469697435	-7.584714830230131	-0.0002460585335208876	-6.666479734282345	-7.00787458010015	-7.4862936998945955	-7.465092577985247	-7.154417899727346	-7.040228906601845	-8.333347052859674	-7.2905826601155495	-7.423452923324466	-7.284445791309903	-8.187881576044086	-7.2431137061157145	-8.004124847842196	-7.2864951129256195	-7.192115848540654	-6.9191884719205365
C3	-12.0	-0.00043451177401854224	-0.0004345117740198745	-0.00043451177401721	-12.000000000000002	-12.000000000000002	-11.999999999999998	-10.816944247639693	-12.0	-11.492976106131296	-11.6619840707542	-9.633888495279383	-12.0	-11.661984070754198	-11.154960176885496	-12.0	-10.985952212262593	-10.30992035377099	-0.000434511774032309	-2.991918620876293	-5.494949173237532	-6.829898278927991	-4.268657423684558	-4.1875397637604035	-4.610749919900039	-4.644507198377609	-4.051057320023567	-5.453846948744248	-5.490851007911774	-4.731865097816448	-3.981829881852721	-5.941498200973641	-5.205659151686579	-4.473858663035604	-4.876889681078754	-4.241748063552604	-3.5508294802960183	-2.0090503920352654
C4	-12.0	-0.00043451177401809815	-0.00043451177401898633	-10.451668969261164	-1.9358483001975637	-10.838751726945873	-12.0	-12.0	-12.0	-11.225834484630582	-8.516255180837618	-12.0	-12.0	-12.0	-7.3550069077834905	-11.225834484630582	-11.225834484630582	-0.00043451177401898633	-0.00043451177401809815	-2.473576612807485	-4.942284040230163	-5.674617458439882	-4.7407424147418205	-2.798250135854579	-3.3846418057726892	-3.8525010293631934	-3.0201329394382963	-4.711275599242811	-4.6454610779027075	-3.478933796204994	-3.269270455337273	-4.084434441919511	-4.40818659966229	-2.722213981151479	-3.915471076152502	-3.8215335638840706	-2.107445992826998	-1.9745818210744372
C5	-12.0	-0.0004345117740183202	-11.999999999999979	-11.999999999999998	-12.000000000000002	-12.000000000000002	-12.0	-12.000000000000002	-12.0	-12.0	-12.000000000000002	-11.999999999999998	-11.999999999999998	-11.999999999999998	-12.0	-12.0	-12.0	-12.000000000000004	-11.999999999999986	-6.501767186295638	-6.040248411606799	-5.064553006555971	-6.978909234958168	-3.7185252735871908	-4.821685036256604	-5.455478627531029	-5.4899160168669265	-5.337785026368015	-7.269140713983433	-4.577783271386496	-5.897573779985862	-4.5449670189814135	-7.6297073733099285	-5.300657974356161	-6.373318522644995	-6.822603000786835	-5.1849614322936795	-2.2149920398790197
C6	-12.0	-0.00043451177401854224	-0.0004345117740198745	-11.999999999999998	-12.000000000000002	-11.720940337483118	-8.930343712314283	-11.860470168741559	-12.0	-12.0	-11.86047016874156	-11.999999999999998	-11.581410506224675	-11.720940337483116	-12.000000000000002	-11.720940337483116	-11.860470168741559	-11.023291181190912	-0.00043451177403497354	-4.958957415957992	-5.515314144566574	-6.372112275345518	-5.639720714653151	-3.9059874961058045	-4.322227054329829	-4.278851950347165	-3.6908070574238314	-5.304830664713476	-5.7238178068065615	-4.6597491035873615	-3.3619210684823666	-5.667929932696956	-5.560332652764314	-4.1111298504137865	-4.807340260445091	-5.032060037246591	-4.009454667208225	-1.8496843736293553
C7	-12.0	-0.0004345117740178761	-0.00043451177401854224	-4.0002896745160115	-11.200028967451601	-9.200101386080604	-8.400130353532205	-10.400057934903202	-12.0	-11.200028967451601	-10.800043451177402	-7.200173804709605	-12.0	-10.800043451177402	-10.800043451177402	-11.200028967451601	-10.000072418629003	-11.200028967451601	-0.00043451177401809815	-4.730399719216604	-6.931781802768956	-7.27411647797902	-7.642131939576739	-8.398306342108583	-8.975660121938569	-8.245143087814734	-7.066414153350193	-8.123867137439518	-7.947903899774685	-8.460083701358668	-7.491813555664312	-9.926274108675198	-7.841277968937683	-8.431547319386288	-7.090316277528016	-6.825099696256749	-8.38860341223916	-6.762205558247887
C8	-12.0	-0.00043451177401854224	-0.0004345117740198745	-11.999999999999998	-12.000000000000002	-10.736887843344634	-11.210554902090395	-11.052665882508476	-12.0	-12.0	-9.78955372585311	-11.999999999999998	-10.578998823762712	-12.0	-11.052665882508476	-12.0	-12.0	-11.368443921672318	-11.999999999999991	-2.3570729032553204	-5.302191906184868	-6.502304794818674	-6.5483991529595045	-3.1892003220286487	-4.0186500220646995	-3.9760216321021113	-3.402480002731997	-4.241742312874443	-6.310065809815871	-3.10873035142587	-3.929412918095534	-3.1749204731373806	-6.194661015546392	-4.156241237437594	-5.540528910713025	-5.3973955057505165	-4.109679827929673	-3.651451271898012
C9	-12.0	-0.00043451177401809815	-0.00043451177401898633	-12.0	-0.00043451177401721	-12.0	-10.666714945752668	-10.666714945752668	-12.0	-12.0	-10.000072418629003	-12.0	-9.333429891505336	-0.00043451177401721	-11.333357472876335	-12.0	-12.0	-8.000144837258008	-0.00043451177401809815	-2.672326281250555	-6.161551985067165	-5.932059458161795	-6.725145627980211	-4.32626758073171	-6.989864278855303	-6.290996116765158	-5.193384108290105	-6.523761125826889	-7.168786995219133	-6.161869517535636	-6.17046688281997	-6.229144023756321	-4.126748880228105	-5.660965288709786	-5.873135100470535	-6.359941473603059	-5.076872500184674	-4.300794081937838
