ClusterPath,NumberOfClustersSetting,Precision,Recall,F-measure
work_dir/clustering_space\cls_kmeans\S_6,6,0.9702970297029703,1.0,0.9849246231155778
work_dir/clustering_space\cls_hierarchical\S_5,5,0.9702970297029703,1.0,0.9849246231155778
work_dir/clustering_space\cls_kmeans\S_5,5,0.9702970297029703,1.0,0.9849246231155778
work_dir/clustering_space\cls_hierarchical\S_4,4,0.9702970297029703,1.0,0.9849246231155778
work_dir/clustering_space\cls_kmeans\S_4,4,0.9702970297029703,1.0,0.9849246231155778
work_dir/clustering_space\cls_hierarchical\S_3,3,0.9702970297029703,1.0,0.9849246231155778
work_dir/clustering_space\cls_kmeans\S_3,3,0.9702970297029703,1.0,0.9849246231155778
work_dir/clustering_space\cls_hierarchical\S_2,2,0.9702970297029703,1.0,0.9849246231155778
work_dir/clustering_space\cls_kmeans\S_2,2,0.9702970297029703,1.0,0.9849246231155778
work_dir/clustering_space\cls_hierarchical\S_6,6,0.98989898989899,0.9180698668007037,0.9526323562478961
work_dir/clustering_space\cls_kmeans\S_8,8,0.98,0.9208343804976125,0.9494963918439012
work_dir/clustering_space\cls_dbscan\S_20,20,0.8828828828828829,1.0,0.937799043062201
work_dir/clustering_space\cls_dbscan\S_19,19,0.8828828828828829,1.0,0.937799043062201
work_dir/clustering_space\cls_dbscan\S_18,18,0.8828828828828829,1.0,0.937799043062201
work_dir/clustering_space\cls_dbscan\S_17,17,0.8828828828828829,1.0,0.937799043062201
work_dir/clustering_space\cls_dbscan\S_16,16,0.8828828828828829,1.0,0.937799043062201
work_dir/clustering_space\cls_dbscan\S_15,15,0.8828828828828829,1.0,0.937799043062201
work_dir/clustering_space\cls_dbscan\S_14,14,0.8828828828828829,1.0,0.937799043062201
work_dir/clustering_space\cls_dbscan\S_13,13,0.8828828828828829,1.0,0.937799043062201
work_dir/clustering_space\cls_dbscan\S_12,12,0.8828828828828829,1.0,0.937799043062201
work_dir/clustering_space\cls_dbscan\S_11,11,0.8828828828828829,1.0,0.937799043062201
work_dir/clustering_space\cls_dbscan\S_10,10,0.8828828828828829,1.0,0.937799043062201
work_dir/clustering_space\cls_dbscan\S_9,9,0.8828828828828829,1.0,0.937799043062201
work_dir/clustering_space\cls_dbscan\S_8,8,0.8828828828828829,1.0,0.937799043062201
work_dir/clustering_space\cls_dbscan\S_7,7,0.8828828828828829,1.0,0.937799043062201
work_dir/clustering_space\cls_dbscan\S_6,6,0.8828828828828829,1.0,0.937799043062201
work_dir/clustering_space\cls_dbscan\S_5,5,0.8828828828828829,1.0,0.937799043062201
work_dir/clustering_space\cls_dbscan\S_4,4,0.8828828828828829,1.0,0.937799043062201
work_dir/clustering_space\cls_dbscan\S_3,3,0.8828828828828829,1.0,0.937799043062201
work_dir/clustering_space\cls_dbscan\S_2,2,0.8828828828828829,1.0,0.937799043062201
work_dir/clustering_space\cls_hierarchical\S_7,7,0.98989898989899,0.8270922342297059,0.9012016748841426
work_dir/clustering_space\cls_hierarchical\S_8,8,0.98989898989899,0.7700427243025886,0.8662383632539905
work_dir/clustering_space\cls_kmeans\S_7,7,0.98,0.7557175169640613,0.8533683152776692
work_dir/clustering_space\cls_kmeans\S_9,9,0.98,0.7411409901985423,0.8439961334147146
work_dir/clustering_space\cls_kmeans\S_10,10,0.98989898989899,0.7044483538577532,0.823128405741948
work_dir/clustering_space\cls_hierarchical\S_9,9,0.98989898989899,0.703694395576778,0.8226134765911903
work_dir/clustering_space\cls_kmeans\S_14,14,1.0,0.6393566222669013,0.7800091982216771
work_dir/clustering_space\cls_hierarchical\S_10,10,1.0,0.6016587082181453,0.7512945237721638
work_dir/clustering_space\cls_kmeans\S_18,18,1.0,0.5559185725056547,0.7145856889032467
work_dir/clustering_space\cls_hierarchical\S_11,11,1.0,0.5245036441316914,0.6880975931421036
work_dir/clustering_space\cls_hierarchical\S_12,12,1.0,0.5224930887157577,0.6863651370089139
work_dir/clustering_space\cls_kmeans\S_15,15,0.98989898989899,0.4998743402865041,0.664295828768022
work_dir/clustering_space\cls_kmeans\S_11,11,0.98989898989899,0.46393566222669014,0.631776719236733
work_dir/clustering_space\cls_kmeans\S_17,17,0.98,0.38301080673536064,0.5507668592880507
work_dir/clustering_space\cls_hierarchical\S_14,14,1.0,0.349334003518472,0.5177872974483144
work_dir/clustering_space\cls_hierarchical\S_13,13,1.0,0.349334003518472,0.5177872974483144
work_dir/clustering_space\cls_kmeans\S_12,12,0.98989898989899,0.34858004523749686,0.515598714094698
work_dir/clustering_space\cls_kmeans\S_16,16,0.98,0.34380497612465444,0.5090309867069648
work_dir/clustering_space\cls_kmeans\S_13,13,0.98989898989899,0.3340035184719779,0.4994774818652651
work_dir/clustering_space\cls_kmeans\S_19,19,0.98989898989899,0.31967831113345063,0.4832845484327447
work_dir/clustering_space\cls_hierarchical\S_16,16,1.0,0.1563206835888414,0.2703760052162573
work_dir/clustering_space\cls_hierarchical\S_15,15,1.0,0.1563206835888414,0.2703760052162573
work_dir/clustering_space\cls_hierarchical\S_17,17,1.0,0.14576526765518974,0.254441763544637
work_dir/clustering_space\cls_hierarchical\S_18,18,1.0,0.13470721286755466,0.23743078626799557
work_dir/clustering_space\cls_hierarchical\S_20,20,1.0,0.11887408896707716,0.21248876909254266
work_dir/clustering_space\cls_hierarchical\S_19,19,1.0,0.11887408896707716,0.21248876909254266
work_dir/clustering_space\cls_kmeans\S_20,20,0.98,0.1171148529781352,0.20922614547970184
