C0	-12.0	-0.00043451177401854224	-0.0004345117740198745	-0.0004345117740118809	-12.000000000000002	-11.460693685922429	-11.730346842961213	-11.05621395036425	-12.0	-11.325867107403035	-11.191040528883644	-8.898988694053962	-11.999999999999998	-11.460693685922427	-11.05621395036425	-11.730346842961215	-10.112427900728497	-10.65173421480607	-0.00043451177403497354	-3.3351379142465167	-5.8090653251030835	-6.893019875002716	-4.846114281634779	-5.174014662813141	-5.770883336215417	-5.554268592698804	-4.783105797784986	-6.0911726533416966	-6.079190537094421	-5.609087714672171	-4.849451832754533	-6.9085407410554955	-5.812251407402071	-5.416786800962117	-5.383946780805755	-4.812621256708852	-4.602358823421728	-3.0391843880638323
C1	-12.0	-0.00043451177401854224	-0.0004345117740194304	-11.999999999999998	-12.000000000000002	-11.010345114373116	-11.381465696483195	-11.257758835779837	-12.0	-12.0	-10.144397089449592	-11.999999999999998	-10.886638253669753	-12.0	-11.257758835779837	-12.0	-12.0	-11.50517255718656	-11.99999999999999	-3.123601656359887	-5.471097064885789	-6.559692362976637	-6.725036752760657	-3.2655723794981553	-4.185610278568442	-4.273059982258778	-3.5268530535895053	-4.408090625565416	-6.370703597899515	-3.426657719281792	-4.136385958564198	-3.669522447037827	-6.358557121736226	-4.408062910337496	-5.613742970653576	-5.614884005787525	-4.0797976542634835	-3.4617429873825136
C2	-12.0	-11.99999999999998	-11.999999999999979	-11.999999999999998	-12.000000000000002	-12.000000000000002	-12.0	-12.000000000000002	-12.0	-12.0	-12.000000000000002	-11.999999999999998	-11.999999999999998	-11.999999999999998	-12.0	-12.0	-12.0	-12.000000000000004	-11.999999999999986	-7.9262561469697435	-7.584714830230131	-0.0002460585335208876	-6.666479734282345	-7.00787458010015	-7.4862936998945955	-7.465092577985247	-7.154417899727346	-7.040228906601845	-8.333347052859674	-7.2905826601155495	-7.423452923324466	-7.284445791309903	-8.187881576044086	-7.2431137061157145	-8.004124847842196	-7.2864951129256195	-7.192115848540654	-6.9191884719205365
C3	-12.0	-0.0004345117740183202	-0.0004345117740194304	-9.777858242921113	-0.00043451177401898633	-11.111143297168447	-10.666714945752668	-11.555571648584223	-12.0	-8.000144837258006	-9.777858242921114	-11.111143297168447	-10.22228659433689	-8.000144837258006	-10.666714945752668	-9.777858242921116	-11.111143297168447	-7.55571648584223	-0.00043451177401809815	-4.031180793951358	-6.987470080223038	-6.400858748830547	-7.811762070676809	-6.15361892916479	-8.823422348395889	-7.961556495430894	-6.776697347608058	-7.714465104824665	-7.470669028896335	-7.802489619452536	-7.316556786442677	-8.830244202753406	-6.7380882699232005	-7.754686857515875	-6.67059024111202	-6.6687492538928455	-7.25699244528667	-6.374032467363868
C4	-12.0	-0.0004345117740183202	-11.999999999999979	-11.999999999999998	-12.000000000000002	-12.000000000000002	-12.0	-12.000000000000002	-12.0	-12.0	-12.000000000000002	-11.999999999999998	-11.999999999999998	-11.999999999999998	-12.0	-12.0	-12.0	-12.000000000000004	-11.999999999999986	-6.501767186295638	-6.040248411606799	-5.064553006555971	-6.978909234958168	-3.7185252735871908	-4.821685036256604	-5.455478627531029	-5.4899160168669265	-5.337785026368015	-7.269140713983433	-4.577783271386496	-5.897573779985862	-4.5449670189814135	-7.6297073733099285	-5.300657974356161	-6.373318522644995	-6.822603000786835	-5.1849614322936795	-2.2149920398790197
C5	-12.0	-0.0004345117740183202	-0.0004345117740194304	-9.882429619724826	-5.412003261366127	-10.353000815341533	-11.294143206574942	-10.823572010958237	-12.0	-11.529428804383295	-9.647144021916475	-12.0	-11.764714402191647	-11.294143206574942	-9.17657282629977	-11.529428804383295	-11.294143206574942	-0.0004345117740154336	-0.00043451177401721	-2.431526106748648	-5.082979615410731	-5.746814022821188	-4.774589250919041	-3.062160078298922	-3.1731595907713657	-3.8490150558437914	-3.0815811618284554	-4.886962049210481	-5.105937038649839	-3.8130134961458273	-3.4656589842161436	-4.292990536001371	-4.6014277534340025	-2.8619277200348443	-4.38349709963559	-3.909705240060447	-2.311781893466557	-2.1846423065254355
C6	-12.0	-0.0004345117740183202	-0.0004345117740194304	-11.707327671018877	-0.0004345117740083282	-12.0	-12.0	-11.707327671018879	-12.0	-11.121983013056635	-11.121983013056635	-12.0	-9.073276710188784	-10.24396602611327	-12.0	-12.0	-11.707327671018879	-12.000000000000002	-0.00043451177402165087	-3.614667606265858	-5.345191734699727	-6.057040576249676	-5.217156154692723	-2.9050994796651626	-4.945443864027996	-5.039023575777237	-4.127907528986355	-4.983320057404829	-4.31449404501711	-4.50175546527519	-3.907456927666282	-4.907172849135523	-3.9056310454962326	-4.2384545272064535	-3.9456775002463798	-4.853496478114912	-2.9134433440331025	-2.3267677331013927
C7	-12.0	-0.00043451177401854224	-0.0004345117740198745	-11.999999999999998	-12.000000000000002	-11.696213531943647	-8.96213531943646	-11.848106765971824	-12.0	-12.0	-11.848106765971824	-11.999999999999998	-11.544320297915469	-11.696213531943645	-12.000000000000002	-11.696213531943647	-11.848106765971822	-12.000000000000002	-0.00043451177403408536	-4.94018735965339	-5.517558694733408	-6.377746455559825	-5.654228090916273	-4.00863907958563	-4.427116394228815	-4.340478299213791	-3.69294811685584	-5.28157663335348	-5.73827796747512	-4.6968474253553305	-3.329163973644874	-5.770841759375736	-5.584866666193027	-4.248797209662516	-4.741364205394822	-5.117915421361623	-4.138633858404112	-1.82312537887214
C8	-12.0	-0.0004345117740183202	-0.0004345117740194304	-12.0	-11.700010862794352	-8.100141216326556	-7.500162941915258	-8.400130353532205	-12.0	-12.0	-9.300097765149154	-11.100032588383051	-8.400130353532202	-11.70001086279435	-8.700119490737851	-12.0	-11.70001086279435	-9.000108627943506	-8.100141216326556	-4.31222465805565	-6.952378047621842	-7.316069700390644	-8.854814191804365	-7.705108591442285	-8.20244685629464	-7.918426209960566	-5.761495834763524	-7.4542782717742355	-7.997460768154768	-7.161256452029532	-7.10406293978546	-8.030659722376399	-7.700298936390289	-7.553056594805791	-7.089388084268449	-6.626866480140093	-7.4465585292924885	-7.836834579088633
C9	-12.0	-0.00043451177401809815	-0.00043451177401898633	-12.0	-0.00043451177401898633	-11.428592119608286	-11.142888179412429	-11.428592119608286	-11.714296059804143	-12.0	-10.571480299020717	-9.714368478433146	-12.0	-12.0	-11.14288817941243	-11.714296059804143	-12.0	-10.28577635882486	-12.0	-3.2929498396395855	-5.606706016805103	-6.279980702224791	-6.000431334187883	-3.18773203153583	-6.1364756670754605	-5.358971241491305	-4.3127540727011136	-4.390709102157503	-5.724257803173803	-4.830480671025399	-3.9742527369948677	-5.8955576018672575	-5.391120554048558	-5.526306744387164	-5.015213404730736	-4.793612894755748	-4.160912450605042	-4.980215271229684
