C0	-12.0	-0.0004345117740178761	-0.00043451177401854224	-1.2003910605966155	-9.600086902354803	-9.600086902354803	-11.4000217255887	-10.200065176766103	-12.0	-10.800043451177402	-9.600086902354803	-7.200173804709604	-12.0	-10.800043451177402	-10.800043451177402	-10.200065176766103	-12.0	-10.800043451177402	-0.00043451177401809815	-4.64841349198146	-7.057213685632453	-7.399143806133057	-7.128358162636872	-8.04739117905997	-8.99783196869623	-8.694764827027122	-6.921213733843587	-8.06799542037551	-8.020020907864144	-8.321228922223337	-7.525555708581547	-9.827048076203145	-7.732086044160856	-8.42836052508516	-7.003774280487148	-7.063247978101282	-8.015304975278555	-6.710712732386447
C1	-12.0	-11.99999999999998	-11.999999999999979	-11.999999999999998	-12.000000000000002	-12.000000000000002	-12.0	-12.000000000000002	-12.0	-12.0	-12.000000000000002	-11.999999999999998	-11.999999999999998	-11.999999999999998	-12.0	-12.0	-12.0	-12.000000000000004	-11.999999999999986	-7.9262561469697435	-7.584714830230131	-0.0002460585335208876	-6.666479734282345	-7.00787458010015	-7.4862936998945955	-7.465092577985247	-7.154417899727346	-7.040228906601845	-8.333347052859674	-7.2905826601155495	-7.423452923324466	-7.284445791309903	-8.187881576044086	-7.2431137061157145	-8.004124847842196	-7.2864951129256195	-7.192115848540654	-6.9191884719205365
C2	-12.0	-0.00043451177401854224	-0.0004345117740198745	-11.999999999999998	-12.0	-11.000036209314501	-11.571444089706214	-11.285740149510358	-12.0	-12.0	-12.000000000000002	-12.0	-10.857184239216572	-12.0	-11.14288817941243	-12.0	-12.0	-11.571444089706217	-11.999999999999993	-3.3836768078704393	-5.51838678837052	-6.554444855558814	-6.788602084335435	-3.2795917877401592	-4.120701781135978	-4.414121282580871	-3.563918436206958	-4.424649424848818	-6.386181393035159	-3.5119561237658576	-4.26401044031815	-3.5434699734082082	-6.5013277181389615	-4.428959078375347	-5.6681449464856355	-5.687088543432836	-4.127787682663604	-3.6662841636806127
C3	-12.0	-0.00043451177401854224	-0.0004345117740198745	-11.999999999999998	-12.000000000000002	-11.59323506819573	-11.999999999999998	-11.796617534097866	-12.0	-12.0	-11.796617534097866	-12.0	-11.389852602293594	-12.0	-12.000000000000002	-12.0	-12.0	-12.000000000000002	-0.00043451177402964447	-5.794954538195405	-5.611591956194881	-6.517327190517242	-5.715747206158096	-3.923175561157554	-4.308136196458292	-4.520398798356899	-3.7128678450525463	-5.28125298090846	-5.8540109951577834	-4.539150199766404	-3.1657537868199683	-5.721101590034657	-6.139620260891327	-4.368722987845008	-4.911374218982541	-5.516919140597381	-4.020426683168138	-1.5914189101987235
C4	-12.0	-0.00043451177401854224	-0.0004345117740198745	-11.999999999999998	-0.00043451177401010455	-12.0	-12.0	-11.692318833635232	-12.0	-11.384637667270463	-11.076956500905693	-12.0	-8.923188336352311	-10.153913001811388	-12.0	-12.0	-11.69231883363523	-12.000000000000002	-0.0004345117740207627	-3.7636095104197587	-5.332010352802785	-6.044665117241038	-5.230273491106449	-2.8972244607254893	-4.916720601091684	-5.089070006615234	-4.1600210285556525	-5.0194993170914435	-4.266283790579637	-4.529645330237019	-3.9478454197901844	-4.782803171419195	-3.8367040132164107	-4.234876084533791	-4.028133683213209	-4.820055108152291	-2.8026125586313397	-2.251618412469395
C5	-12.0	-0.0004345117740183202	-11.999999999999979	-11.999999999999998	-12.000000000000002	-12.000000000000002	-12.0	-12.000000000000002	-12.0	-12.0	-12.000000000000002	-11.999999999999998	-11.999999999999998	-11.999999999999998	-12.0	-12.0	-12.0	-12.000000000000004	-11.999999999999986	-6.501767186295638	-6.040248411606799	-5.064553006555971	-6.978909234958168	-3.7185252735871908	-4.821685036256604	-5.455478627531029	-5.4899160168669265	-5.337785026368015	-7.269140713983433	-4.577783271386496	-5.897573779985862	-4.5449670189814135	-7.6297073733099285	-5.300657974356161	-6.373318522644995	-6.822603000786835	-5.1849614322936795	-2.2149920398790197
C6	-12.0	-0.0004345117740178761	-0.00043451177401854224	-12.0	-12.000000000000002	-10.200065176766103	-9.600086902354803	-10.200065176766103	-12.0	-12.0	-0.00043451177401898633	-12.0	-11.4000217255887	-12.0	-12.0	-12.0	-12.0	-11.4000217255887	-12.0	-2.7429776887862904	-5.572438174024811	-6.508030327880671	-6.687581932562311	-4.275309097775594	-5.177178282864779	-4.3192865713423	-3.8641317767495034	-5.057170976673596	-6.543736881070175	-3.3448452600503265	-4.294087701980717	-5.244978990120653	-5.827605741088842	-5.25962267896814	-5.582937314003457	-5.4184806534000725	-4.666433984876207	-3.638004499559005
C7	-12.0	-0.00043451177401809815	-0.00043451177401898633	-12.0	-12.000000000000002	-8.160139043767686	-9.120104282825764	-8.640121663296725	-12.0	-12.0	-10.080069521883843	-11.52001738047096	-6.720191185180565	-12.0	-6.720191185180564	-12.0	-12.0	-7.680156424238648	-10.080069521883843	-4.187628764871844	-7.000415033995496	-7.458590540970993	-8.750491977491912	-7.524124657663766	-8.15900495612255	-8.237498817024264	-5.613802682563614	-7.363058648067809	-8.020878069867575	-7.168853464900915	-7.173203136945949	-7.403510831404273	-7.705551048121599	-7.169995339229198	-7.286878354139075	-6.536834998365158	-6.95832309316342	-8.128219653015778
C8	-12.0	-0.0004345117740178761	-0.00043451177401854224	-11.70001086279435	-4.200282432653111	-10.500054313971752	-12.0	-11.70001086279435	-12.0	-11.4000217255887	-9.600086902354803	-12.0	-11.70001086279435	-11.100032588383051	-9.000108627943504	-11.4000217255887	-12.0	-0.00043451177401721	-0.00043451177401809815	-2.5922261132847284	-5.073285392318743	-5.857715339962713	-5.086636944329483	-2.955503161326567	-3.283938058611026	-3.8925069439585567	-3.018057160106399	-4.851085347792585	-5.116313469165131	-3.655550212865295	-3.3935033152849132	-4.117546075410905	-4.680452728518399	-2.825673480040393	-4.207788375444494	-4.3532689347060725	-2.2158765940792633	-2.044549714781657
C9	-12.0	-0.0004345117740178761	-0.00043451177401854224	-0.00043451177401721	-10.500054313971752	-11.250027156985876	-11.250027156985876	-10.500054313971752	-12.0	-12.0	-9.000108627943504	-10.500054313971752	-12.0	-12.0	-9.750081470957628	-12.0	-0.00043451177401721	-7.5001629419152565	-0.00043451177401809815	-1.9765645887038832	-5.836576042595123	-5.937987820289896	-4.664693700764992	-6.261070127966497	-6.695783175029761	-5.803669998601093	-5.436368378574629	-6.482143589295259	-6.710934757734078	-6.615853757119612	-5.8740510851744885	-7.800132669650592	-6.19408364226924	-5.372117666032595	-5.989045159482617	-3.8335555180990895	-5.1873313296774075	-4.061832479363464
